currcrisisvar1,currcrisisvar2,currcrisisvar3,currcrisisvar4,currcrisisvar5,currcrisisvarL0,currcrisisvarL1,currcrisisvarL2,currcrisisvarL3,currcrisisvarL4,currcrisisvarL5,country,isocode,imfcode,date,observation,high,groupid,id,variable1,variable2,variable3,variable4,variable5,variable6,variable7,variable8,variable9,variable10,names,crisis,crisisd2008,crisis2008var5,crisis2008var4,crisis2008var3,crisis2008var2,crisis2008var1,crisis2008varL0,crisis2008varL1,crisis2008varL2,crisis2008varL3,crisis2008varL4,crisis2008varL5,bankvar1,bankvar2,bankvar3,bankvar4,bankvar5,bankvarL0,bankvarL1,bankvarL2,bankvarL3,bankvarL4,bankvarL5,defaultvarL0,defaultvarL1,defaultvarL2,defaultvarL3,defaultvarL4,defaultvarL5,defaultvar1,defaultvar2,defaultvar3,defaultvar4,defaultvar5
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,1999,1737,1,High Income,11,2.716609,-12.14916,151.4341,.2544392,5.056662,.5275981,,43.97851,1.64029,-2.504615,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2000,1738,1,High Income,11,4.780581,-12.66203,147.2603,-.3685985,5.159023,-2.974739,,34.82965,5.564825,-.4508378,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2001,1739,1,High Income,11,3.581554,-12.14078,149.5057,-.6594295,4.965332,-4.212246,,30.94401,4.872388,-.4955212,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2002,1740,1,High Income,11,3.732646,-17.51131,154.0465,-.8973418,3.980429,-4.500934,,27.91447,4.651906,-.2462924,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2003,1741,1,High Income,11,2.481884,-16.51487,160.8092,.0564197,2.171329,-3.55486,,26.91063,3.479863,-.0113379,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2004,1742,1,High Income,11,2.06345,-1.138065,172.5801,-.5833709,1.255187,-2.340839,,25.38335,2.19492,-.3301606,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2005,1743,1,High Income,11,3.648252,21.04623,180.086,-3.547055,.2551995,-2.26596,,23.55591,2.431522,-1.667487,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2006,1744,1,High Income,11,5.217978,37.55211,187.3505,-4.101633,.2226787,-4.095739,,20.31976,3.939003,-1.753389,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2007,1745,1,High Income,11,7.667645,51.27026,198.5176,-5.333336,.2274813,-2.014501,,19.79383,4.879784,-.1221018,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2008,1746,1,High Income,11,1.518189,67.76888,,-5.340007,.2287458,1.630327,,27.71923,4.053718,8.110331,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2009,1747,1,High Income,11,-8.596559,79.11559,,-2.860569,.2274154,8.217982,,45.95272,-4.480297,1.150786,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Ireland,IRL,178,2010,1748,1,High Income,11,-10.99112,,,,,,,54.6455,-.6120757,.8455846,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,Italy,ITA,136,1973,1787,1,High Income,12,-.6785342,27.98561,109.5207,-1.679993,1.289891,-1.04179,,40.92689,,-9.983603,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,Italy,ITA,136,1974,1788,1,High Income,12,1.576691,20.59893,106.7144,-4.303779,1.65646,-1.564268,,41.26617,19.15977,-4.54651,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,1975,1789,1,High Income,12,-3.627806,20.61206,106.3895,-.2892682,.5510943,-15.75593,,48.17982,16.9505,-2.901332,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,Italy,ITA,136,1976,1790,1,High Income,12,.1607475,15.88361,106.8606,-1.315679,1.446572,8.52111,,48.41535,16.6142,-.531463,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,Italy,ITA,136,1977,1791,1,High Income,12,-.3802661,11.92906,106.7842,.9456041,3.207216,8.771027,,50.55299,17.13,2.805083,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,Italy,ITA,136,1978,1792,1,High Income,12,-.2099756,7.296021,106.5988,1.994272,3.45869,11.55422,,55.9526,12.094,-2.897323,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,Italy,ITA,136,1979,1793,1,High Income,12,2.640121,2.985206,106.2464,1.559125,4.559424,6.563289,,55.04885,14.79859,-7.06514,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,Italy,ITA,136,1980,1794,1,High Income,12,3.186243,-1.439614,106.4103,-2.30259,4.705651,-2.468252,,53.51006,21.06419,-1.723016,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,Italy,ITA,136,1981,1795,1,High Income,12,1.317613,-4.177007,108.2575,-2.522314,4.486283,.1985042,,56.50349,17.9693,2.703263,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,1982,1796,1,High Income,12,-.8885407,-7.349646,108.2117,-1.792693,3.063368,-.2707769,,61.18735,16.4804,4.132323,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,1983,1797,1,High Income,12,-2.294469,-10.31785,108.2396,.1635177,4.339545,-3.161896,,67.55682,14.6466,6.347056,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,1984,1798,1,High Income,12,-1.668374,-9.890872,108.5482,-.756106,4.524311,-7.694097,,72.51201,10.79448,5.583333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,1985,1799,1,High Income,12,-1.445853,-11.52761,110.1529,-.9373313,3.2382,-1.605477,,79.45736,9.205998,7.59248,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,1986,1800,1,High Income,12,-1.143023,-12.42575,108.9588,.3990256,2.938721,-2.053291,,84.13161,5.823536,6.85797,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,Italy,ITA,136,1987,1801,1,High Income,12,-.4745971,-12.87816,108.8967,-.3395625,3.58357,.551751,,88.53426,4.747295,5.722296,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,Italy,ITA,136,1988,1802,1,High Income,12,1.238474,-11.60891,108.5116,-.8358045,3.783238,-3.569823,,90.87981,5.058255,4.618556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,Italy,ITA,136,1989,1803,1,High Income,12,2.292172,-12.35079,110.7329,-1.431905,4.948634,-5.32602,,93.73693,6.25983,5.819328,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,1,0,0,0,0,0,0,Italy,ITA,136,1990,1804,1,High Income,12,2.189561,-10.95235,111.7642,-1.453936,5.309304,-9.634485,,96.33617,6.456608,5.674914,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,Italy,ITA,136,1991,1805,1,High Income,12,1.725326,-9.469939,113.0039,-2.046659,3.80627,-14.40899,,99.11747,6.249987,6.957288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,1,0,0,0,0,0,Italy,ITA,136,1992,1806,1,High Income,12,.6392351,-7.385349,112.4113,-2.308184,1.972349,3.045926,,103.1486,5.270605,9.413977,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,Italy,ITA,136,1993,1807,1,High Income,12,-2.013957,-8.171497,115.4534,.7641607,2.462317,9.970522,,112.9895,4.626715,6.248309,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,Italy,ITA,136,1994,1808,1,High Income,12,-1.592495,-11.87845,116.3286,1.253316,2.856657,13.81686,,120.13,4.051852,3.426834,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0,Italy,ITA,136,1995,1809,1,High Income,12,-.4801323,-14.59911,116.6428,2.226827,2.92547,15.81013,,119.8207,5.235423,6.459594,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,1,0,Italy,ITA,136,1996,1810,1,High Income,12,-1.039549,-17.18826,117.112,3.175604,3.498245,.6938009,,119.3459,4.006988,6.436229,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,1,Italy,ITA,136,1997,1811,1,High Income,12,-.8074188,-17.39958,118.6549,2.717638,4.481256,-.9360245,,116.2683,2.043105,4.438156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,Italy,ITA,136,1998,1812,1,High Income,12,-1.003027,-15.76577,122.3986,1.643104,2.090813,-.8286472,,113.0248,1.955075,3.245866,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,Italy,ITA,136,1999,1813,1,High Income,12,-1.083112,-4.115955,122.8102,.6754543,1.557908,-.9426956,,110.9943,1.663473,.268017,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,Italy,ITA,136,2000,1814,1,High Income,12,1.091007,.3108173,125.7712,-.5268174,2.043406,-1.79204,,105.9399,2.537682,1.404464,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2001,1815,1,High Income,12,1.560274,1.290675,125.6995,-.0583519,1.870957,-1.661732,,105.3837,2.78517,1.620596,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2002,1816,1,High Income,12,.8283103,2.366411,129.7805,-.7686305,2.017177,-1.594049,,102.2278,2.465317,.4306717,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2003,1817,1,High Income,12,-.2138408,5.016085,130.8915,-1.287644,1.7292,-1.601609,,99.31448,2.672552,-.0136727,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2004,1818,1,High Income,12,.4448728,5.636422,130.6385,-.9522953,1.389672,-1.391029,,103.8111,2.206741,.0308759,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2005,1819,1,High Income,12,.4067067,8.867929,130.2938,-1.673179,1.323507,-.9594236,,105.8287,1.985294,.0799478,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2006,1820,1,High Income,12,1.90156,13.4254,135.2701,-2.566732,1.310156,-.7894812,,106.5127,2.090797,1.328658,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2007,1821,1,High Income,12,3.020799,18.57867,137.2201,-2.43715,1.290954,.2145924,,103.4672,1.829747,.5521903,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2008,1822,1,High Income,12,1.48859,21.74893,,-3.402552,1.537297,.1960429,,106.0912,3.347865,2.471094,,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2009,1823,1,High Income,12,-3.790516,26.36065,,-3.133265,1.633918,1.144046,,115.804,.7747614,-1.148228,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Italy,ITA,136,2010,1824,1,High Income,12,-2.872815,,,,,,,117.4937,1.699408,-1.446493,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1973,1863,1,High Income,13,3.234767,-16.75966,102.2047,,2.437175,2.130229,,11.69309,,-14.64365,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1,0,0,0,0,0,0,Japan,JPN,158,1974,1864,1,High Income,13,-1.469393,-21.90358,103.0253,,2.441766,2.187552,,11.70214,23.18455,-4.394241,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,Japan,JPN,158,1975,1865,1,High Income,13,-1.928289,-17.50041,102.9441,,2.103038,8.71924,,15.36821,11.74013,-2.822396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,Japan,JPN,158,1976,1866,1,High Income,13,-1.58403,-16.35023,102.9715,,2.444508,5.405136,,19.6178,9.415643,-2.275684,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1977,1867,1,High Income,13,-.8894115,-18.31118,102.3948,1.560872,2.879386,-12.06552,,24.83426,8.140946,.6310607,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1978,1868,1,High Income,13,.6153494,-18.08102,102.447,1.683165,2.942332,-28.36834,,30.49836,4.180889,-.198086,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,0,0,0,0,0,Japan,JPN,158,1979,1869,1,High Income,13,2.316796,-15.8292,103.1356,-.8550268,1.600191,-.2735837,,35.00564,3.722126,-3.13593,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0,Japan,JPN,158,1980,1870,1,High Income,13,1.473585,-14.07635,104.0002,-1.003738,2.013731,-11.733,,39.55459,7.808293,1.621072,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,Japan,JPN,158,1981,1871,1,High Income,13,.7557148,-11.36437,104.6068,.4029429,2.087869,2.609295,,41.37379,4.91164,2.88078,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,1,0,0,Japan,JPN,158,1982,1872,1,High Income,13,-.1315493,-5.654097,105.0055,.6224951,1.742259,15.11411,,44.77044,2.73874,3.466317,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,Japan,JPN,158,1983,1873,1,High Income,13,-2.176956,-.3745061,104.9323,1.733064,1.696737,18.17673,,48.68435,1.891131,2.977744,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1,Japan,JPN,158,1984,1874,1,High Income,13,-2.804151,1.070719,105.4002,2.743887,1.746915,30.07843,,50.04889,2.250978,2.809556,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1985,1875,1,High Income,13,-1.601503,1.074675,105.996,3.74801,1.636754,12.63171,,50.71741,2.046934,4.27273,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1986,1876,1,High Income,13,-2.471033,6.496997,107.2796,4.24947,1.86339,-5.132558,,54.70658,.614993,4.736045,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1987,1877,1,High Income,13,-2.520223,16.58901,109.8446,3.444762,3.089712,-23.01487,,56.51839,.1222485,2.912884,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1988,1878,1,High Income,13,.3297809,21.59173,111.2819,2.667389,3.04655,-14.01657,,54.54509,.6480712,1.489395,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1989,1879,1,High Income,13,1.959547,25.24451,113.9129,2.126542,2.623637,4.457068,,51.08386,2.286303,1.830802,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1990,1880,1,High Income,13,3.762588,25.88254,114.8742,1.441414,2.272274,2.751952,,49.38685,3.06541,4.071806,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1991,1881,1,High Income,13,4.118,23.26096,113.3567,1.957174,1.772226,-.9758701,,48.11821,3.26636,5.154916,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1992,1882,1,High Income,13,2.503361,26.04512,111.4622,2.965506,1.630299,1.449442,,49.97231,1.714376,2.85156,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1993,1883,1,High Income,13,.517436,28.38631,109.9703,3.026129,2.039534,-6.572032,,55.49629,1.272568,2.096056,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1994,1884,1,High Income,13,-.3094405,31.33759,109.5702,2.725574,2.40942,-15.70871,,59.72379,.6906345,2.292396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1995,1885,1,High Income,13,-.0140342,32.00645,108.7054,2.109346,3.275656,-10.69629,,65.90786,-.1238893,.9504398,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1996,1886,1,High Income,13,1.285679,32.84238,109.3384,1.417154,4.465978,2.400636,,70.32885,.1323852,-1.315815,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1997,1887,1,High Income,13,1.634417,13.85611,110.4779,2.271647,4.877375,12.90688,,75.27399,1.768417,-.2653162,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1998,1888,1,High Income,13,-1.495762,21.47746,111.5076,3.078769,5.268694,-.0978407,,86.66079,.6658328,.6519676,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,1999,1889,1,High Income,13,-2.613201,21.28172,108.8087,2.623277,6.356715,-12.3758,,98.34043,-.3307144,.7944744,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,2000,1890,1,High Income,13,-.7359934,14.56613,107.6872,2.563714,7.439012,.2802438,,106.4807,-.7121939,.9574902,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,2001,1891,1,High Income,13,-1.486805,7.797626,107.7842,2.143751,9.467183,14.50035,,122.0189,-.7581005,.9742429,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,Japan,JPN,158,2002,1892,1,High Income,13,-2.169577,-1.97866,108.5983,2.869765,11.52168,5.386719,,130.9136,-.8952909,.252529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
